author,paper_count,share
Luca Soldaini,6,0.08542141230068337
Xinting Huang,6,0.08542141230068337
Xinpeng Wang,6,0.08542141230068337
Zhongqing Wang,6,0.08542141230068337
Jiancheng Lv,6,0.08542141230068337
Ruotian Ma,6,0.08542141230068337
Shane Storks,6,0.08542141230068337
Sean Welleck,6,0.08542141230068337
Ekapol Chuangsuwanich,6,0.08542141230068337
Sayan Ghosh,6,0.08542141230068337
Zhiqiang Hu,6,0.08542141230068337
Aixin Sun,6,0.08542141230068337
Dirk Hovy,6,0.08542141230068337
Hang Li,6,0.08542141230068337
Han Zhao,6,0.08542141230068337
Asahi Ushio,6,0.08542141230068337
Ekaterina Shutova,6,0.08542141230068337
Dong-Ho Lee,6,0.08542141230068337
Hal Daumé III,6,0.08542141230068337
Wenqi Zhang,6,0.08542141230068337
Chang Liu,6,0.08542141230068337
Sebastian Gehrmann,6,0.08542141230068337
Zhiyuan Zhang,6,0.08542141230068337
Jian Liu,6,0.08542141230068337
Jian Jiao,6,0.08542141230068337
Seunghyun Yoon,6,0.08542141230068337
Yue Dong,6,0.08542141230068337
Kai Sun,6,0.08542141230068337
Junmo Kang,6,0.08542141230068337
Yufei Tian,6,0.08542141230068337
Yujie Lu,6,0.08542141230068337
Mengyu Zhou,6,0.08542141230068337
Mengyue Wu,6,0.08542141230068337
Ling Chen,6,0.08542141230068337
Yao Wan,6,0.08542141230068337
Andrea Madotto,6,0.08542141230068337
Maarten de Rijke,6,0.08542141230068337
Dongwon Lee,6,0.08542141230068337
Jonathan Herzig,6,0.08542141230068337
Joonsuk Park,6,0.08542141230068337
João Sedoc,6,0.08542141230068337
Noah Smith,6,0.08542141230068337
Kehai Chen,6,0.08542141230068337
Kenton Murray,6,0.08542141230068337
Noam Slonim,6,0.08542141230068337
Kehui Song,6,0.08542141230068337
Zhangyue Yin,6,0.08542141230068337
John Wieting,6,0.08542141230068337
Quzhe Huang,6,0.08542141230068337
Bo Zhang,6,0.08542141230068337
Bo Peng,6,0.08542141230068337
Hongfei Lin,6,0.08542141230068337
Yi Cheng,6,0.08542141230068337
Fangzhao Wu,6,0.08542141230068337
Zexue He,6,0.08542141230068337
Alexander Spangher,6,0.08542141230068337
Javier Ferrando,6,0.08542141230068337
Xian Wu,6,0.08542141230068337
Timo Schick,6,0.08542141230068337
Gerard de Melo,6,0.08542141230068337
Pan Lu,6,0.08542141230068337
Prasanna Parthasarathi,6,0.08542141230068337
Dafna Shahaf,6,0.08542141230068337
Anej Svete,6,0.08542141230068337
Yuan Yao,6,0.08542141230068337
Xiaoye Qu,6,0.08542141230068337
Yang Gao,6,0.08542141230068337
Yang Xiang,6,0.08542141230068337
Haoran Xu,6,0.08542141230068337
Spandana Gella,6,0.08542141230068337
Sky CH-Wang,6,0.08542141230068337
Qin Jin,6,0.08542141230068337
Sirui Wang,6,0.08542141230068337
Xiaozhi Wang,6,0.08542141230068337
Kelly Marchisio,6,0.08542141230068337
Hang Zhang,6,0.08542141230068337
Xian-Ling Mao,6,0.08542141230068337
Yi Fung,6,0.08542141230068337
Yi Liu,6,0.08542141230068337
Simone Conia,6,0.08542141230068337
Qingbin Liu,6,0.08542141230068337
Zeerak Talat,6,0.08542141230068337
Zeqi Tan,6,0.08542141230068337
Shulin Cao,6,0.08542141230068337
Dawei Song,6,0.08542141230068337
Shufan Wang,6,0.08542141230068337
Zhen Wu,6,0.08542141230068337
Zhenghua Li,6,0.08542141230068337
Jingjing Xu,6,0.08542141230068337
Yaliang Li,6,0.08542141230068337
Yan Song,6,0.08542141230068337
Shuming Ma,6,0.08542141230068337
Jens Lehmann,6,0.08542141230068337
Guido Zuccon,6,0.08542141230068337
Ilias Chalkidis,6,0.08542141230068337
Amir Globerson,6,0.08542141230068337
Yunfang Wu,6,0.08542141230068337
Aman Chadha,6,0.08542141230068337
Yulin Chen,6,0.08542141230068337
Can Xu,6,0.08542141230068337
Lichao Sun,6,0.08542141230068337
Yashar Mehdad,6,0.08542141230068337
Canwen Xu,6,0.08542141230068337
Hao Fei,6,0.08542141230068337
Sriparna Saha,6,0.08542141230068337
Feng Jiang,6,0.08542141230068337
Julia Kreutzer,6,0.08542141230068337
Xifeng Yan,6,0.08542141230068337
Yang Zhao,6,0.08542141230068337
Max Müller-Eberstein,6,0.08542141230068337
Pascal Denis,6,0.08542141230068337
Genta Indra Winata,6,0.08542141230068337
Harsh Jhamtani,6,0.08542141230068337
Hongbo Xu,6,0.08542141230068337
Chong Zhang,6,0.08542141230068337
Nikolaos Pappas,6,0.08542141230068337
Verena Rieser,6,0.08542141230068337
Guilin Qi,6,0.08542141230068337
Vivek Srikumar,6,0.08542141230068337
Ru Li,6,0.08542141230068337
Erik Cambria,6,0.08542141230068337
Ricardo Rei,6,0.08542141230068337
Richard Baraniuk,6,0.08542141230068337
Deqing Yang,6,0.08542141230068337
Chengwei Qin,6,0.08542141230068337
Kun Zhou,6,0.08542141230068337
Yizhe Zhang,6,0.08542141230068337
Jinchao Zhang,6,0.08542141230068337
Shay B. Cohen,6,0.08542141230068337
Hidetoshi Shimodaira,6,0.08542141230068337
Martin Potthast,6,0.08542141230068337
Chengyu Dong,6,0.08542141230068337
Wei Bi,6,0.08542141230068337
Wei Chen,6,0.08542141230068337
Zhen Qin,6,0.08542141230068337
Zhen Wang,6,0.08542141230068337
Ethan Wilcox,6,0.08542141230068337
Marta R. Costa-jussà,6,0.08542141230068337
Liwei Wang,6,0.08542141230068337
Di Jin,6,0.08542141230068337
Akari Asai,6,0.08542141230068337
Zhihao Zhang,6,0.08542141230068337
Roger Levy,6,0.08542141230068337
Ronan Le Bras,6,0.08542141230068337
Kurt Keutzer,6,0.08542141230068337
Kun Xu,6,0.08542141230068337
Marco Turchi,6,0.08542141230068337
Marek Rei,6,0.08542141230068337
Mark Gales,6,0.08542141230068337
Hongyu Zhang,6,0.08542141230068337
Wenxuan Zhang,6,0.08542141230068337
Carolina Scarton,6,0.08542141230068337
Jackie Chi Kit Cheung,6,0.08542141230068337
Ganesh Ramakrishnan,6,0.08542141230068337
Tao Wang,6,0.08542141230068337
Pengcheng He,6,0.08542141230068337
Terry Ruas,6,0.08542141230068337
Xiaobao Wu,6,0.08542141230068337
Andre Martins,6,0.08542141230068337
Linyong Nan,6,0.08542141230068337
Hong Yu,6,0.08542141230068337
Yutao Mou,6,0.08542141230068337
Preethi Jyothi,6,0.08542141230068337
James Caverlee,6,0.08542141230068337
Aman Madaan,6,0.08542141230068337
Sunita Sarawagi,6,0.08542141230068337
Pontus Stenetorp,6,0.08542141230068337
Chuanqi Tan,6,0.08542141230068337
Chuhan Wu,6,0.08542141230068337
Yue Wang,6,0.08542141230068337
Philippe Laban,6,0.08542141230068337
Moontae Lee,6,0.08542141230068337
ChengXiang Zhai,6,0.08542141230068337
Wei Zhou,6,0.08542141230068337
Richong Zhang,6,0.08542141230068337
Rob van der Goot,6,0.08542141230068337
Rodrigo Agerri,6,0.08542141230068337
Hsin-Hsi Chen,6,0.08542141230068337
Hu Xu,6,0.08542141230068337
Liang Chen,6,0.08542141230068337
Liang Yang,6,0.08542141230068337
Liang Zhang,6,0.08542141230068337
Xinliang Frederick Zhang,6,0.08542141230068337
Benjamin Roth,6,0.08542141230068337
Arianna Bisazza,6,0.08542141230068337
Yiming Wang,6,0.08542141230068337
Haifeng Chen,6,0.08542141230068337
Haiyang Xu,6,0.08542141230068337
Jimeng Sun,6,0.08542141230068337
Zhiheng Xi,6,0.08542141230068337
Rui Pan,6,0.08542141230068337
Yinghui Li,6,0.08542141230068337
Aram Galstyan,6,0.08542141230068337
Cheng Jiayang,6,0.08542141230068337
Chen Chen,6,0.08542141230068337
Ruobing Xie,6,0.08542141230068337
Mohammad Shoeybi,6,0.08542141230068337
Haiyun Jiang,6,0.08542141230068337
Weiyan Shi,6,0.08542141230068337
Wenxiang Jiao,6,0.08542141230068337
Li Shen,6,0.08542141230068337
Cuiping Li,6,0.08542141230068337
Junjie Wang,6,0.08542141230068337
Junjie Hu,6,0.08542141230068337
Peter West,6,0.08542141230068337
Yuanyuan Lei,6,0.08542141230068337
Pei Zhou,6,0.08542141230068337
Michael Lyu,6,0.08542141230068337
Hao Cheng,6,0.08542141230068337
Can Udomcharoenchaikit,6,0.08542141230068337
Tao Ji,6,0.08542141230068337
Thai Le,6,0.08542141230068337
Chunyan Miao,6,0.08542141230068337
Yuanzhe Zhang,6,0.08542141230068337
Roy Ka-Wei Lee,6,0.08542141230068337
Rui Li,6,0.08542141230068337
Shen Gao,6,0.08542141230068337
Wei Fan,6,0.08542141230068337
Kyle Richardson,6,0.08542141230068337
Chen Huang,6,0.08542141230068337
Jian-Yun Nie,6,0.08542141230068337
Ziyi Yang,6,0.08542141230068337
Zi-Yi Dou,6,0.08542141230068337
Wenhan Xiong,6,0.08542141230068337
Wenhao Wu,6,0.08542141230068337
Hui Xiong,6,0.08542141230068337
Changlong Yu,6,0.08542141230068337
Xudong Lin,6,0.08542141230068337
Donald Metzler,6,0.08542141230068337
Jiaxin Shi,6,0.08542141230068337
Benyou Wang,6,0.08542141230068337
Benoît Sagot,6,0.08542141230068337
Xinyan Xiao,6,0.08542141230068337
Santosh T.y.s.s,6,0.08542141230068337
Zilong Wang,6,0.08542141230068337
Sang-Woo Lee,6,0.08542141230068337
Jiaqing Liang,6,0.08542141230068337
Xiutian Zhao,6,0.08542141230068337
Bhuwan Dhingra,6,0.08542141230068337
Xinya Du,6,0.08542141230068337
Zonghai Yao,5,0.07118451025056947
Ziwei Zhu,5,0.07118451025056947
Zirui Liu,5,0.07118451025056947
Samuel Mensah,5,0.07118451025056947
Sangwoo Cho,5,0.07118451025056947
Dongsheng Li,5,0.07118451025056947
Jiaxin Pei,5,0.07118451025056947
Adaku Uchendu,5,0.07118451025056947
Zihan Liu,5,0.07118451025056947
Adam Jatowt,5,0.07118451025056947
Saku Sugawara,5,0.07118451025056947
Salim Roukos,5,0.07118451025056947
Heike Adel,5,0.07118451025056947
Machel Reid,5,0.07118451025056947
Henning Wachsmuth,5,0.07118451025056947
Bill Byrne,5,0.07118451025056947
Xuanyu Zhang,5,0.07118451025056947
Xiuying Chen,5,0.07118451025056947
Jianmo Ni,5,0.07118451025056947
Jianzhu Bao,5,0.07118451025056947
Sara Papi,5,0.07118451025056947
Le Hou,5,0.07118451025056947
Lei Shu,5,0.07118451025056947
Arnav Arora,5,0.07118451025056947
Hui Chen,5,0.07118451025056947
Wenhao Huang,5,0.07118451025056947
Jiacheng Ye,5,0.07118451025056947
Roy Schwartz,5,0.07118451025056947
Di Wang,5,0.07118451025056947
Zhisong Zhang,5,0.07118451025056947
Elena Cabrio,5,0.07118451025056947
Ruiyi Zhang,5,0.07118451025056947
Rujun Han,5,0.07118451025056947
Emmanuel Dupoux,5,0.07118451025056947
Marie-Francine Moens,5,0.07118451025056947
Maria Bielikova,5,0.07118451025056947
Shaoliang Nie,5,0.07118451025056947
Shauli Ravfogel,5,0.07118451025056947
Emanuele Bugliarello,5,0.07118451025056947
Ahmet Üstün,5,0.07118451025056947
Jiliang Tang,5,0.07118451025056947
JinYeong Bak,5,0.07118451025056947
Ji Qi,5,0.07118451025056947
Jia Li,5,0.07118451025056947
Jing Jiang,5,0.07118451025056947
Alane Suhr,5,0.07118451025056947
Rongwu Xu,5,0.07118451025056947
Di Zhang,5,0.07118451025056947
Harish Tayyar Madabushi,5,0.07118451025056947
Ben Bogin,5,0.07118451025056947
Zhenzhong Lan,5,0.07118451025056947
Jia Liu,5,0.07118451025056947
Jingbo Zhu,5,0.07118451025056947
Jingfei Du,5,0.07118451025056947
Shimin Tao,5,0.07118451025056947
Renjie Pi,5,0.07118451025056947
Shengding Hu,5,0.07118451025056947
Eric Xing,5,0.07118451025056947
Kun Li,5,0.07118451025056947
Yoav Artzi,5,0.07118451025056947
Yixin Ji,5,0.07118451025056947
Yixing Fan,5,0.07118451025056947
Yo-Sub Han,5,0.07118451025056947
Hyounghun Kim,5,0.07118451025056947
Kristina Lerman,5,0.07118451025056947
Koustava Goswami,5,0.07118451025056947
Ashwin Kalyan,5,0.07118451025056947
Hongzhan Lin,5,0.07118451025056947
Liang Lin,5,0.07118451025056947
Chan Young Park,5,0.07118451025056947
Chenwei Zhang,5,0.07118451025056947
Chenguang Wang,5,0.07118451025056947
Volker Tresp,5,0.07118451025056947
Yizhu Jiao,5,0.07118451025056947
Yixin Wan,5,0.07118451025056947
Hyundong Cho,5,0.07118451025056947
Wei Zhu,5,0.07118451025056947
Mukul Singh,5,0.07118451025056947
Wenxuan Ding,5,0.07118451025056947
Wilker Aziz,5,0.07118451025056947
Wenlong Zhao,5,0.07118451025056947
William Schuler,5,0.07118451025056947
Arash Eshghi,5,0.07118451025056947
Yiming Zhang,5,0.07118451025056947
Weijia Shi,5,0.07118451025056947
Chen Liang,5,0.07118451025056947
Guanhua Chen,5,0.07118451025056947
Yinhe Zheng,5,0.07118451025056947
Yingqi Qu,5,0.07118451025056947
Yitong Li,5,0.07118451025056947
Ke Li,5,0.07118451025056947
Kayo Yin,5,0.07118451025056947
Ani Nenkova,5,0.07118451025056947
Ning Jiang,5,0.07118451025056947
Uri Katz,5,0.07118451025056947
Nina Tahmasebi,5,0.07118451025056947
Tingwen Liu,5,0.07118451025056947
Tomas Pfister,5,0.07118451025056947
Yftah Ziser,5,0.07118451025056947
Yichi Zhang,5,0.07118451025056947
Carsten Eickhoff,5,0.07118451025056947
Xiang Zhou,5,0.07118451025056947
Miguel Ballesteros,5,0.07118451025056947
Carlos Gómez-Rodríguez,5,0.07118451025056947
Caleb Ziems,5,0.07118451025056947
Nishant Balepur,5,0.07118451025056947
Niloy Ganguly,5,0.07118451025056947
Nick Beauchamp,5,0.07118451025056947
Nicholas Monath,5,0.07118451025056947
Kevin Small,5,0.07118451025056947
Yongfeng Huang,5,0.07118451025056947
Yongyi Mao,5,0.07118451025056947
Vilém Zouhar,5,0.07118451025056947
Mike Lewis,5,0.07118451025056947
Koustuv Sinha,5,0.07118451025056947
Anoop Kunchukuttan,5,0.07118451025056947
Ansong Ni,5,0.07118451025056947
Iker García-Ferrero,5,0.07118451025056947
Ignacio Iacobacci,5,0.07118451025056947
Vladislav Mikhailov,5,0.07118451025056947
Nancy F. Chen,5,0.07118451025056947
Naoya Inoue,5,0.07118451025056947
Thong Nguyen,5,0.07118451025056947
Tianlong Chen,5,0.07118451025056947
Tianhang Zhang,5,0.07118451025056947
Claire Cardie,5,0.07118451025056947
Pavan Kapanipathi,5,0.07118451025056947
Iz Beltagy,5,0.07118451025056947
Ivan Srba,5,0.07118451025056947
Kaixin Ma,5,0.07118451025056947
Xiang Ao,5,0.07118451025056947
Hao Liu,5,0.07118451025056947
Yekun Chai,5,0.07118451025056947
Yeachan Kim,5,0.07118451025056947
Lidia S. Chao,5,0.07118451025056947
Lijun Wu,5,0.07118451025056947
Xianjun Yang,5,0.07118451025056947
Tianxiang Sun,5,0.07118451025056947
Kaisong Song,5,0.07118451025056947
Yu Zhou,5,0.07118451025056947
Yuanhe Tian,5,0.07118451025056947
Yuan Tian,5,0.07118451025056947
Ting-Hao Huang,5,0.07118451025056947
Ori Ernst,5,0.07118451025056947
Ori Shapira,5,0.07118451025056947
Carl Yang,5,0.07118451025056947
Omer Goldman,5,0.07118451025056947
George Karypis,5,0.07118451025056947
Odunayo Ogundepo,5,0.07118451025056947
Trung Bui,5,0.07118451025056947
Tsu-Jui Fu,5,0.07118451025056947
Chunkit Chan,5,0.07118451025056947
Pasquale Minervini,5,0.07118451025056947
Panupong Pasupat,5,0.07118451025056947
Te-Lin Wu,5,0.07118451025056947
Junwei Bao,5,0.07118451025056947
Jacopo Staiano,5,0.07118451025056947
Junpeng Liu,5,0.07118451025056947
Yueting Zhuang,5,0.07118451025056947
Fu Zhang,5,0.07118451025056947
Yun Chen,5,0.07118451025056947
Jaewoo Kang,5,0.07118451025056947
Xiao Ding,5,0.07118451025056947
Haochen Shi,5,0.07118451025056947
Mengting Hu,5,0.07118451025056947
Linhai Zhang,5,0.07118451025056947
Lin Li,5,0.07118451025056947
Meng Cao,5,0.07118451025056947
Byung-Doh Oh,5,0.07118451025056947
Terra Blevins,5,0.07118451025056947
Tengfei Ma,5,0.07118451025056947
Pei Wang,5,0.07118451025056947
Gang Zhao,5,0.07118451025056947
Fuzheng Zhang,5,0.07118451025056947
Peng Shi,5,0.07118451025056947
Peng Fu,5,0.07118451025056947
Andre Freitas,5,0.07118451025056947
Clara Na,5,0.07118451025056947
Kai Chen,5,0.07118451025056947
Tianyi Zhang,5,0.07118451025056947
Tiejun Zhao,5,0.07118451025056947
Tieyun Qian,5,0.07118451025056947
Thamar Solorio,5,0.07118451025056947
Colin Raffel,5,0.07118451025056947
Gang Chen,5,0.07118451025056947
Tharindu Ranasinghe,5,0.07118451025056947
Da Yin,5,0.07118451025056947
Firoj Alam,5,0.07118451025056947
Steven C.H. Hoi,5,0.07118451025056947
Dan Jurafsky,5,0.07118451025056947
Jun Suzuki,5,0.07118451025056947
Yunyao Li,5,0.07118451025056947
Jun Zhou,5,0.07118451025056947
Julian Eisenschlos,5,0.07118451025056947
Bowei Zou,5,0.07118451025056947
Swaroop Mishra,5,0.07118451025056947
Potsawee Manakul,5,0.07118451025056947
Ping Li,5,0.07118451025056947
Frank Rudzicz,5,0.07118451025056947
Yunlong Liang,5,0.07118451025056947
Jakub Simko,5,0.07118451025056947
Tao Ge,5,0.07118451025056947
Xiaodong Shi,5,0.07118451025056947
Xiaohua Wang,5,0.07118451025056947
Bryan Catanzaro,5,0.07118451025056947
Md Tahmid Rahman Laskar,5,0.07118451025056947
Yanyang Li,5,0.07118451025056947
Baohang Zhou,5,0.07118451025056947
Baobao Chang,5,0.07118451025056947
Aylin Caliskan,5,0.07118451025056947
Junbo Zhao,5,0.07118451025056947
Jun Gao,5,0.07118451025056947
Philip S. Yu,5,0.07118451025056947
Philip Yu,5,0.07118451025056947
Cunxiang Wang,5,0.07118451025056947
Tanya Goyal,5,0.07118451025056947
Tal Linzen,5,0.07118451025056947
Pengyu Wang,5,0.07118451025056947
Qingyi Si,5,0.07118451025056947
Siyu Yuan,5,0.07118451025056947
Siyuan Cheng,5,0.07118451025056947
Siyuan Wang,5,0.07118451025056947
Joshua Ainslie,5,0.07118451025056947
Joseph Marvin Imperial,5,0.07118451025056947
Josef van Genabith,5,0.07118451025056947
Zeming Liu,5,0.07118451025056947
Xiaolong Jin,5,0.07118451025056947
Xiaoman Pan,5,0.07118451025056947
Mayank Singh,5,0.07118451025056947
Linqi Song,5,0.07118451025056947
Yang Zhou,5,0.07118451025056947
Yao Zhang,5,0.07118451025056947
Yangfeng Ji,5,0.07118451025056947
Matthew Peters,5,0.07118451025056947
Yuzhong Qu,5,0.07118451025056947
Yuxi Xie,5,0.07118451025056947
Yuxiang Zhou,5,0.07118451025056947
Ali Ghodsi,5,0.07118451025056947
Jannik Strötgen,5,0.07118451025056947
Qianli Ma,5,0.07118451025056947
Suchin Gururangan,5,0.07118451025056947
Filip Ilievski,5,0.07118451025056947
Suma Bhat,5,0.07118451025056947
Sung-Hyon Myaeng,5,0.07118451025056947
Sumit Gulwani,5,0.07118451025056947
Fenglong Ma,5,0.07118451025056947
Dakuo Wang,5,0.07118451025056947
Soumen Chakrabarti,5,0.07118451025056947
Song Wang,5,0.07118451025056947
Qihuang Zhong,5,0.07118451025056947
Zhao Cao,5,0.07118451025056947
Zhaojiang Lin,5,0.07118451025056947
Zhaozhuo Xu,5,0.07118451025056947
Zhanpeng Chen,5,0.07118451025056947
Jeff Dalton,5,0.07118451025056947
Qingyu Zhou,5,0.07118451025056947
Fanqi Wan,5,0.07118451025056947
Qinliang Su,5,0.07118451025056947
Fanchao Qi,5,0.07118451025056947
Quan Liu,5,0.07118451025056947
Rachel Rudinger,5,0.07118451025056947
Radu Soricut,5,0.07118451025056947
Alexandre Berard,5,0.07118451025056947
Jiwan Chung,5,0.07118451025056947
Jiyi Li,5,0.07118451025056947
Alexander Fabbri,5,0.07118451025056947
Sixing Wu,5,0.07118451025056947
Sina Semnani,5,0.07118451025056947
Sina Zarrieß,5,0.07118451025056947
Qingxiu Dong,5,0.07118451025056947
Sinong Wang,5,0.07118451025056947
Yang Wang,5,0.07118451025056947
Liying Cheng,5,0.07118451025056947
Xin Lv,5,0.07118451025056947
Jan Philip Wahle,5,0.07118451025056947
Qiongkai Xu,5,0.07118451025056947
Qinghua Zheng,5,0.07118451025056947
Qinyuan Cheng,5,0.07118451025056947
Zexuan Zhong,5,0.07118451025056947
Alexander Panchenko,5,0.07118451025056947
Zekun Li,5,0.07118451025056947
Joel Tetreault,5,0.07118451025056947
Jesse Thomason,5,0.07118451025056947
Shruti Bhosale,5,0.07118451025056947
Degen Huang,5,0.07118451025056947
Shivanshu Gupta,5,0.07118451025056947
Shuhao Gu,5,0.07118451025056947
Jingwei Cheng,5,0.07118451025056947
Jennifer Foster,5,0.07118451025056947
Jing Xiao,5,0.07118451025056947
Eve Fleisig,5,0.07118451025056947
EunJeong Hwang,5,0.07118451025056947
Alessandro Suglia,5,0.07118451025056947
Jinming Zhao,5,0.07118451025056947
Jinhyuk Lee,5,0.07118451025056947
Zhen Yang,5,0.07118451025056947
Zhengtao Yu,5,0.07118451025056947
Jesse Dodge,5,0.07118451025056947
Zhen Huang,5,0.07118451025056947
Jeonghwan Kim,5,0.07118451025056947
Dayiheng Liu,5,0.07118451025056947
Xuhui Sui,5,0.07118451025056947
Hoifung Poon,5,0.07118451025056947
Long Bai,5,0.07118451025056947
Haoyang Huang,5,0.07118451025056947
Xin Zhang,5,0.07118451025056947
Qinyuan Ye,5,0.07118451025056947
Shuaiqiang Wang,5,0.07118451025056947
Shubhra Kanti Karmaker Santu,5,0.07118451025056947
Raj Dabre,5,0.07118451025056947
Jiuxiang Gu,5,0.07118451025056947
Alexander Gray,5,0.07118451025056947
Zhen-Hua Ling,5,0.07118451025056947
Zheng Wang,5,0.07118451025056947
Xinyu Zhang,5,0.07118451025056947
Jiangtao Feng,5,0.07118451025056947
Zihao He,5,0.07118451025056947
Ziyang Luo,5,0.07118451025056947
Abbas Ghaddar,5,0.07118451025056947
Jiaxin Zhang,5,0.07118451025056947
Ziqiang Cao,5,0.07118451025056947
Wenhao Liu,5,0.07118451025056947
Maria Liakata,5,0.07118451025056947
Mari Ostendorf,5,0.07118451025056947
Marco Guerini,5,0.07118451025056947
Marco Gaido,5,0.07118451025056947
Luisa Bentivogli,5,0.07118451025056947
Xueguang Ma,5,0.07118451025056947
Xuan Wang,5,0.07118451025056947
Lun-Wei Ku,5,0.07118451025056947
Edward Choi,5,0.07118451025056947
Jiali Zeng,5,0.07118451025056947
Jiazheng Li,5,0.07118451025056947
Jianfei Yu,5,0.07118451025056947
Serena Villata,5,0.07118451025056947
Xingwei He,5,0.07118451025056947
Manzil Zaheer,5,0.07118451025056947
Hassan Sajjad,5,0.07118451025056947
Shanshan Xu,5,0.07118451025056947
Zhiqi Huang,5,0.07118451025056947
Diptesh Kanojia,5,0.07118451025056947
Saab Mansour,5,0.07118451025056947
Ruqing Zhang,5,0.07118451025056947
Dong Zhang,5,0.07118451025056947
Ahmad Rashid,5,0.07118451025056947
Ekaterina Artemova,5,0.07118451025056947
Lei Yu,5,0.07118451025056947
Arkadiy Saakyan,5,0.07118451025056947
Yike Wu,5,0.07118451025056947
Ying Li,5,0.07118451025056947
Che Liu,5,0.07118451025056947
Weicheng Ma,5,0.07118451025056947
Monica Lam,5,0.07118451025056947
Ying Wei,5,0.07118451025056947
Ming-Wei Chang,5,0.07118451025056947
Minghan Li,5,0.07118451025056947
Handong Zhao,5,0.07118451025056947
